0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
33.070596408981615,24.17619735915442,32.35687795942872,34.742023777478195,24.67503233542967,21.43221689857877,42.52405033617881,7.511512842293314,41.4470930373671,26.47311193907656,30.160526479327416,49.80096411982971,27.309470605552207,60.4436565035573,30.284062931684204
28.304677960275733,39.50014918615562,38.755171774275524,35.70737214024695,26.932363354275342,19.838268511988456,29.008806530828657,38.2347163390508,21.097386301194003,18.10167806184404,42.056753489400975,45.21535995910335,37.77361498254547,24.19177444867844,42.532439207946126
42.644641466353086,13.99072048717111,23.83864464260868,32.652032265275174,22.066955548131954,15.012960325494582,37.17797079120403,45.94865594243729,39.81084539797886,31.58187399257471,50.76067989974389,26.64097026621103,27.66726036271218,40.579775117356064,38.35770638787269
45.56942841042776,27.40028672410376,51.04684735579985,27.972530877127053,19.572927243581184,25.078847199365043,36.23192663937648,39.87839975455223,47.14183287425835,43.69376157797266,17.58515544161883,37.8861449924721,27.457396703138592,28.406400749664105,15.05155396834872
38.064867136929124,13.455517883789025,26.724896838586517,35.02719015994418,21.739865745551356,32.858108833605904,39.73282989957832,30.287680590534777,56.12960046672739,30.686538693419088,51.99943570121802,25.32691720449825,9.549257558627312,30.762894481688765,44.08486402132215
15.33184611878959,20.4235855292817,28.71037608414035,46.698225097550235,35.761663622277275,18.85932018477907,22.206291694906163,21.58258594708072,44.647824730183636,32.1775723087462,49.717820217440796,50.538324827787555,32.807293043161046,37.049668188830225,32.01362070742754
35.939104044776265,24.65908558183689,49.105392395085445,25.366470247962653,15.996408185643507,18.86565678046608,43.30685928753608,35.691478743241234,16.260152948703514,52.317053377323155,12.471624302658329,35.332490138837294,43.71366268652237,38.28684896784239,40.06535360767151
22.70727448949084,17.533619033706106,53.04188028172214,44.76923263828889,47.27564293102985,27.143096426292292,36.24047463291223,42.319636564003616,20.368511744453134,17.30202204456243,27.54254069075328,28.30073694627281,31.779857602491987,43.55480769136415,24.82829404147813
26.310931496660213,39.7939723135893,49.22565014709899,38.02784227561584,33.073265810077054,37.636890006259016,24.100794086158874,48.029465718138745,13.699477460158915,19.982290700580243,27.40041973258071,42.06871007833241,39.13639041429056,29.017916692855916,15.80406109722105
43.23992845756427,22.787418485296282,47.462596259410965,21.136362970945335,48.16187785724239,27.37764737217471,51.86142356942654,22.521245860610534,47.24698673651979,30.84887644608037,16.531438578746936,12.227403515663363,33.469177657283154,24.765845824529265,39.14571457264226
30.280218102072762,51.43492659402096,24.045524233827177,37.51267975814189,43.16276817619901,29.984923515327242,23.404569316430283,8.531764536363783,30.33335677957789,37.92429258860522,26.404531615434376,18.775633251550058,37.83540739394385,43.24269177749183,43.025688804987276
18.39596626785339,38.910069963290425,30.36031361825965,32.746570246320886,46.180504786339036,37.765918417212234,43.57796285147202,32.071210736797234,37.2899509591319,27.35690191680562,38.46323294591461,24.36099544893099,27.537402747236104,28.542374502839536,24.04481862588048
43.36494435447187,23.545805192622364,21.861481875513032,34.7838538600651,38.40356275202576,27.169758178015513,13.97531498497376,24.45757923252027,49.394837291438456,27.94844742651785,48.82823757774508,33.27263051109684,31.64610136178295,19.738744633525563,48.09664287357796
46.62948854807291,14.162907729058917,24.736505425893185,34.06147958260113,45.07058515142175,29.387760395149996,34.413393203021336,50.882702792650704,22.169209568659927,24.43385132129421,34.41458656528788,16.722950300607447,30.23365962377466,40.603610957897594,39.35959467610007
26.88472387815314,17.546656162482513,28.66707720566123,31.883172805375825,37.17823201815112,25.15007189044036,35.469035814126606,62.14603570340198,35.17561957225381,21.120989913076894,26.228962262603716,29.26619668090465,32.408178592613474,39.01979983359126,39.74131575382669
34.23840937375149,25.772901992779474,28.16223965570496,28.936325802677953,33.76317072690927,37.73498163161884,33.395408188798505,45.84730332490445,30.77676938632042,31.389385378798007,9.590785239945342,40.65757624604972,36.102347985611324,28.242416850364513,43.511183285302764
29.160845943486997,8.46875190372389,25.34347703109857,24.179517544695464,23.768279382102108,54.95780037492472,11.808562600714794,59.99581913344096,48.02234479512163,39.912931186037255,28.609945438166783,13.239528162482298,48.28445269763994,36.85378186707119,34.15484663397033
32.2852252936045,49.036265113489286,30.29447328158691,49.92654809402014,14.601039571208894,27.735232847390826,64.23818475962914,27.51019184957794,0.23471584462348416,32.2416486646606,36.039693219032856,10.403820634271282,40.7892827966432,43.61888760517401,32.85387637913454
29.941750536482076,61.73092631325319,32.94490933270104,35.16077578265461,17.64593094436913,24.367446235110684,38.622488824318665,30.320858924343234,38.98627150713028,47.593475674486626,26.779958006643213,34.806854384800836,28.891033796156144,-7.148169369376228,48.16208577846021
19.572484777351544,27.777836713016292,27.909176880292623,33.047584704633806,49.86729360844302,48.34103257198175,17.25063795266888,28.88354028091933,22.603646054479498,53.298520169035534,39.06395339365883,33.60189355468552,44.56592743834733,30.402316051104062,12.720225245999453
43.77878864600077,20.90039642918435,20.00713225725454,52.71947401581642,34.05197040411494,28.726796806716845,37.43119269537541,30.614745098094943,42.0508131489166,18.43143348180093,34.08123546387554,30.26314415275013,28.83317815458487,31.177070604218677,38.41255642292779
31.84100807802066,38.57014726678032,29.94314492672759,36.337640437845664,19.400613487795123,31.53955938462651,34.416346084533316,27.011140226565452,34.9071961753296,29.544556981169517,17.58113249014358,25.16254706651027,49.37823997591337,53.904936894640386,26.170432906148132
27.522393993792544,26.74598652040027,25.370768090168195,24.872750004895405,36.26550216643829,27.83131813881232,31.180315454282287,18.500024319384174,33.35049952673534,36.663941845798114,37.7059619186686,33.828250210799574,35.64942003802807,50.21683475778827,43.52650879811497
37.930683922812804,40.26640736106411,53.12628446941118,18.804722393991433,45.45398943370515,52.01426206222612,38.5679127262343,23.74272229765556,9.074712667781654,20.06807353369646,54.32631961737756,15.81559160077018,15.744371434264698,28.451546137386643,32.721790896780895
49.1111143317414,14.943366238514738,65.80212923488132,20.746819593381172,30.726296600391002,31.212277347148053,52.83528964620759,35.180312134908576,21.124818037169018,2.7715670682186313,32.182803212727485,16.198593386719352,45.64573947728412,46.72834459528808,20.438644440670917
37.47137469657225,38.89692110680225,38.57147868291598,30.799628074152427,28.311103528875766,22.198204316559412,27.255418074272775,42.03934663985905,25.767404031011505,40.709885104508174,39.73554842563661,38.50112512632059,18.44751075832949,24.903484205566066,35.230772568179084
48.7160377530489,3.5633904988224554,34.41144164673062,44.12228687976556,28.493623196430676,38.17164835024646,3.880116919715519,38.48022521751078,59.21292668364611,17.341979870431924,31.509696891861445,54.15545225148842,31.077047250756593,26.72166332550234,27.340106502655768
47.36371952390374,72.48452766402625,39.654607094220765,26.06324075781552,20.382077241748075,29.523684009915986,28.03559772800783,47.79712996152846,10.160726672449568,35.16804734750015,24.6690937416875,0.7982863115089909,44.32498629465411,20.10241076872549,40.07484474598162
16.00377409413566,9.006271452764894,23.719094863804756,29.349404318319728,42.879786937378384,45.525968427108396,38.7962356048252,37.2993082370258,22.854043620852263,36.71752069803829,48.23662547162381,42.73270562106107,34.921344127530055,20.70988216552802,39.51098154479435
68.26310452373973,29.76674773007213,-2.2146898010105724,41.54895085766116,41.7968380704856,31.90989361382712,26.144637874686914,18.89268939314411,24.11560311115045,24.569941761051172,41.10797682324262,43.984007961363176,24.213171111329768,33.36286005147874,40.85351429874062
9.910767763138002,29.038762590307723,20.108589462129128,26.606838164494313,46.37885429575816,28.333050047936748,57.74080813541235,28.252077187713585,28.20497489191228,32.29800073123862,43.58735233096879,32.02214047889035,28.226257145799586,37.76225468400465,38.891798980954704
45.492579181625295,45.01519606405536,37.57213605947581,29.0941669333209,36.522549563994474,25.688600481389766,41.38569935929718,27.40401208513355,31.011077956269965,34.67730936696361,38.763265908568265,30.738153875150303,26.65040874118875,20.125431142068095,20.29550054391085
39.292606918490335,24.94114780606334,33.95974965263883,45.25349130867268,1.361726432932469,24.69013657651949,33.49173668152635,45.345057814564754,10.66058674303458,43.4532222802888,38.383977997133314,25.12065047973009,24.39583381572999,49.40377884310352,51.53259357093414
45.539415329201404,26.812947546298172,14.653941596755331,36.75573701263264,33.20372696225928,23.692297977856583,48.358469846924876,28.355206776751977,28.254865421193447,39.374422646128764,34.593356548358834,27.40446246726482,18.12463820819634,50.940959351189655,32.724407313394984
10.545191010792697,37.35592924122537,27.459714554735818,38.79092854619108,33.480836526467144,19.56766756899161,19.821322440136555,46.83867841138542,28.46060437423487,39.27782580789372,31.786275673414693,14.541212228090016,39.484527611445436,49.20553911479003,48.9834295816475
49.7734426182963,34.39806213387941,23.664005050674444,24.860395191034762,59.83619034484266,37.60034437381788,14.215710481379036,40.849882842885926,47.47594998291183,25.82059540539262,37.46715804394727,47.35858212071877,5.734081070829379,12.729652560239812,26.183266889944864
16.924329066680492,32.01562754546018,11.52303814338175,36.47738023871272,36.1623114067806,32.28773343070404,28.556465711595106,28.137146088560264,9.821614068785815,35.25262206639372,42.504110764949,35.46270116206313,64.99888463567265,38.73522841918455,40.245091671318946
25.970663864527207,1.2212255971325932,24.510707475056428,43.684666504612224,53.55117985154132,36.59143272180915,36.66818608509586,20.98599961806728,37.02357500495682,38.62685750898227,30.123723090336362,35.95257773756882,39.1917722476858,33.12342227620349,31.61660109681151
38.0136455656437,26.8727456486812,38.18189616808127,31.5579637464209,40.43831501394487,33.046105114453354,27.235900009959725,47.7406287674931,25.934651087845324,28.833006846069647,12.803872780448476,21.164110247499348,34.37828388091243,23.11609184340064,58.35093000839962
44.46967696377247,48.70701771625837,30.299691295634897,31.79742556528514,28.808023210428846,20.862821904902614,11.74353063895856,57.60733951892955,23.29268966219509,38.81217876194391,38.35186551222513,26.626662535762225,25.006920605602506,33.1363640078167,25.401114141278075
15.776858249789626,14.366474368775709,47.394097751054964,33.33456875253366,26.992134062796556,15.2500461262335,26.227003534369043,26.398354962170615,45.29187408619973,44.05231187732576,29.968937576907237,48.643877993613565,47.53702839648183,24.54851005699134,39.139657963426586
12.40076356696516,48.10021479439686,44.97908401751929,17.133180282484386,33.146322491155324,32.80086404139682,44.61850206043987,20.55222144245991,40.61640330178215,31.04610326296331,31.89329808168472,46.06793809883606,27.220205280369093,24.195835715646723,30.872501890448426
40.2072572019116,20.355595744800066,38.91323191452426,30.766266358647393,46.07323180881321,27.19035693775409,11.18297155833599,33.643818450314065,35.22596890099587,38.8724147256951,18.439616987891636,38.49151534446485,29.863632774492835,52.62761275204117,30.625004756423152
31.46660380830188,45.57519874848328,58.78633553924937,1.4060848539140818,18.25724024634079,34.87975701463022,39.85884559870588,10.189573023155098,31.40386276955764,31.67634252798958,41.76972566398973,38.582041742601,54.1538569607182,23.96417616682405,28.0793123143415
25.71959962368456,22.88554257671131,38.00943631022725,32.451875235261504,28.027886731757274,16.80823609209318,27.636674835381214,26.618869961040843,39.88454157526527,29.13097577815075,52.688288023192506,38.60155127982763,42.859229101628394,24.95561179755893,38.47780385416893
39.282933758095304,13.673692198592235,38.75305714735506,44.701401791228285,36.96979804402011,40.19071267445408,25.83545941845598,47.76077058723933,42.06674510443268,22.331376687919253,16.937639036909733,20.35593542165757,38.39537123927936,11.1513995181197,48.632565261959456
23.24682996517777,51.022138207720694,21.132221818261844,28.917322685105116,31.435330722355985,56.50732341352416,19.12703832470163,27.37566213980159,23.608790719849523,35.27258539524093,10.857512535492779,40.07749777804633,34.78032437974346,57.30770811876111,26.792604291121577
14.687460027421734,53.910744136338764,47.225642552318895,21.129979578124928,35.77517380720999,42.12396988039702,28.956048907801474,30.657604756914903,37.61697458739873,22.81287978978533,33.90345155268135,50.03047749933224,33.95433597538538,17.070637571692828,16.940735234631184
