0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-19.118323954080722,0.8094792243376904,7.142186995609699,26.1547160921679,28.521104269408696,28.630347347749325,29.83397934087911,32.35644347418022,33.106888790002515,33.90720684010765,35.37313578106883,54.81403296482724,56.01482821408739,61.53161482141495,78.51914249502187
11.698311394345025,22.575090402500102,24.775389018131282,28.07999803412463,29.45236356076363,29.85839304671726,30.534527208601606,30.754961425993862,35.861504529909986,36.00967639732728,36.51546634466785,36.899755482614545,37.90861120559268,46.33278185573484,50.32429582059365
-12.406773113716108,13.264190010602723,13.533658306421962,19.33257571601081,22.830343136751598,34.871690558465744,35.22859422096277,35.96934355626978,36.552460266837905,37.97420073143484,44.4115074242171,46.66744946275173,46.80515149877176,47.051279465369255,65.49103008326193
1.4093552532427585,9.90214337521987,18.683306766228963,20.840556053121148,24.5113172996557,27.471801921839344,29.830353663078796,30.50220197241361,33.66337472510404,34.71058313188072,35.11882806008866,51.78962173853102,51.953334903621865,54.31831484666411,62.87605779218012
4.933170830049437,16.55945260469441,20.193022712106615,23.04754079595272,26.709849189471928,27.704727701853532,29.36922316406684,32.5017042790417,32.761282368898065,34.92112315492606,37.676095229571914,40.26351393572782,45.51186680367793,49.029796411864446,66.39114871435059
14.6902588283397,15.951081401792688,18.99083550034415,24.01414087486455,26.074686926244524,26.97296216619691,29.98878292676293,34.94183588738731,36.017534790089876,37.040866200339686,38.726573216478656,40.49858263677312,45.17755757825128,48.38246697252301,50.113078156077144
13.448073331466404,21.130385962946097,25.05269977848066,26.488853651331112,28.799162674384487,28.80149908287604,30.564429448945454,34.84426813612683,35.06537214240445,35.80838684728708,37.28547186998043,40.410562794215465,41.603287747087926,43.199815236014516,45.07121181924646
10.972079700093765,18.07705230387864,20.885953463813653,28.09856674547431,28.45146773867621,28.45946064838354,30.726494039437533,31.447968465192364,37.109649146701315,39.73436720504194,40.1167971731685,42.38519535494727,42.52781046028821,43.943301317131244,44.65012111311662
10.496575033602232,12.800649977146723,24.3964115801427,26.769704788165612,28.39065921698927,29.77788905862502,29.981776518797865,32.33829912149576,33.7952108238865,39.16187351144744,39.79634957995539,41.16562729493686,44.71533940089292,46.8188284082905,47.17310115374927
14.599601616954764,24.875655826422424,25.98637528954575,26.549546896176953,26.653036132311932,28.797261895186992,31.208750182595878,32.79872794317372,33.39060633616333,34.48860622650233,36.63925188369465,37.834765518822216,40.271171899368,45.69972498961964,47.800059821410066
17.42902802003204,17.49973434965251,18.84374946633683,20.946706878744866,21.6411049087748,22.200669265564034,26.991420672229577,34.55939623091372,35.01947018914423,36.8028796997382,40.52886425257041,41.92303775576465,49.57954316810652,50.553977757694554,53.07516584224678
12.677782474951814,14.298421151220067,14.868698943020346,25.545216699095647,26.87009548729727,28.693321352247064,32.020595430083745,32.70570512097842,35.34780689154693,36.49829235479147,38.5009427049556,42.03626475226314,47.27478115756232,48.54153106274401,51.69924468660847
4.985479452764971,17.85430412479757,23.498588535970438,26.73894184750085,29.04834236369482,30.252310211240673,31.122546318656976,31.658231665809698,35.821808177809196,38.13250948608294,38.70618116426865,39.788675243743576,43.610601378799586,46.40929538309335,49.94445802478202
-6.765695990323075,18.731733818394527,19.07174121716813,25.340096807337094,26.166123530145818,26.39800534227408,26.633315449384394,30.790377689735944,37.39582480828461,38.626574740394304,38.659660642917196,41.60780537170667,41.71819280557981,47.13188445821856,76.07558390706114
8.588647452575447,19.448585144943845,20.059676193783503,21.591098673592988,28.76638774981682,28.773788133312763,28.97686774132674,32.27967665605966,38.70154780337694,38.82010168885487,39.2458663338884,40.176750654379084,45.28285004978675,46.04323244713222,50.82514257083967
13.88109561624726,15.710150023004822,22.082498200144578,25.313243793565686,26.884354764782685,29.255764545058724,30.783649466172555,31.241433868628963,32.70449974082543,36.531344378839876,38.413491338107754,41.30787230758187,45.45297172541636,47.570429864584995,50.433300092934935
0.8014289254970434,12.12770483557437,21.30154611786987,26.21754724928991,27.501598822850767,29.07579309822682,31.51971123128926,32.51109670591518,32.68957348065121,34.52040594711292,36.165941541671906,41.54247694634742,43.90854437121283,57.627467317678125,60.07085464128523
9.463751982188743,15.343951537712158,24.696684176010802,24.80755147435263,28.340313244368694,28.394575362850475,29.066868179248164,29.131337785070365,35.82210809611925,35.97064268111514,39.477878835393184,45.29192009118178,46.29920786507322,47.48262412945024,47.990959031275644
14.375652994030395,17.047262540897425,21.5521962851147,22.265789222908754,26.15973355190449,27.740617392546653,29.322600706272162,30.774239494634323,35.24081428352085,36.73384306993741,38.18774922543022,44.857357490601025,45.517472786404596,48.688622585314405,49.10961342601723
-1.7148414567771,10.36786791847132,16.12142133107544,17.88425942289581,23.512979431962314,27.990854153019725,28.4364155941095,33.35005326068957,34.609403949163834,35.241108883251094,39.29933404524722,40.682500887127595,41.87375497460091,69.42460054125785,70.50619318785408
-13.142816555949054,1.1016406387994897,15.815094493616359,18.944134031462525,21.915476602292184,23.798723313078565,27.765410717260803,27.935324048844347,30.88821119430071,33.9855568049383,36.724915317113876,52.13654398301583,56.3633523787717,61.17319117259691,92.16961988389095
1.6702853790330945,12.430635719329064,17.848224763120744,19.793096427339616,24.490999899187912,25.89171315918539,26.25325608961677,31.179086564416625,35.68381751369175,39.801697251846704,41.21236790876988,47.85009828868585,50.08792971886244,56.409511919590905,56.99113693873671
1.4121086668692764,16.365807575735936,17.580467951124213,17.901676963467683,22.951804881569966,25.369133788385877,27.01599680434958,27.229606005322953,30.67649762325902,34.52840501524224,36.746826380562396,50.7796074488079,54.40936871228649,55.86668494514583,68.73743519604263
-8.82915285973296,19.600521627061433,21.221414977379524,21.301141427665026,22.361450184730455,26.489069507079385,27.16300135582285,28.418892466557697,30.040816874270615,32.4970429743988,43.404009212549994,49.05405453532911,56.2776682623312,58.03219084501033,60.548370796712206
17.401251551276577,23.93929778338989,26.360181969541486,27.608732250461294,27.686543273451846,28.092576998651932,30.4694652921477,30.928991747375882,31.03985864373373,32.00412883342189,32.81116976772877,36.37109715048031,39.88895485640413,40.41262809837429,62.5759980565131
11.801702041210985,23.268204912052354,25.86558176576954,26.803304621683576,27.71628389632086,30.949035436443452,31.940556302018685,33.29571428220804,33.67828477683565,37.633220737694245,37.99425707861611,38.34287443327799,40.91922856516083,41.786996923658045,45.57692077988023
4.976135672486864,9.410656172036877,9.620491989834303,19.470606571866625,22.6862883659238,31.570659044302552,32.32738928369187,33.69835333216615,35.2024913260059,38.333915756164416,39.00633990900774,43.33590352124951,46.89110962073694,51.47216820783598,69.57591604961245
-10.013468759816675,11.699777083021694,13.72011432491482,26.704973648931958,29.856563970681037,31.029580288452095,31.09742689600774,37.44190280692048,38.80019411552287,40.85870613222729,41.50076355968039,42.135602420568475,43.61004413733801,45.86917824405206,63.277703699156966
